Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDX08,OUT027,4899.382511999997
FDS57,OUT045,2109.826987999999
NCG18,OUT049,1588.6653800000006
FDK25,OUT018,2207.5664279999996
FDH53,OUT049,1514.1889919999999
DRI59,OUT018,3008.4572479999974
FDA52,OUT046,2550.3136100000015
FDT20,OUT010,123.17965799999995
FDE36,OUT019,601.9364639999999
FDI24,OUT017,2922.029750000001
FDB28,OUT018,3134.433265999999
FDV11,OUT017,2729.6401820000015
FDP01,OUT046,2077.3093160000003
FDD34,OUT027,3848.230787999998
FDJ50,OUT027,1599.8574780000013
FDZ44,OUT013,1940.4874160000002
DRO59,OUT035,1466.7973479999998
DRB48,OUT045,740.9222139999998
FDR21,OUT018,2437.7001979999995
NCE42,OUT010,655.6199179999999
FDO23,OUT046,1520.4475119999997
NCE30,OUT018,2898.2274000000007
FDQ22,OUT035,601.5303259999996
FDY01,OUT045,1817.1279920000002
FDS08,OUT017,2457.421194
FDG28,OUT018,3458.551364000001
FDQ51,OUT018,660.2006219999997
FDB05,OUT017,3926.6553700000013
FDO56,OUT049,2059.678932000001
FDE02,OUT018,1257.4431960000002
FDN45,OUT017,3957.5817800000036
FDS09,OUT013,674.5153219999999
NCA54,OUT018,2226.308698
FDP09,OUT010,526.3615059999996
FDC53,OUT045,1371.5812900000005
NCM55,OUT017,2842.9526839999976
FDL09,OUT018,2390.534926000001
FDA11,OUT019,286.93982600000015
FDA50,OUT045,1304.9014199999997
FDC23,OUT017,4068.2910040000015
FDE22,OUT049,2442.866806000001
FDD23,OUT046,3587.8230920000015
NCA29,OUT049,3541.143854
FDK38,OUT046,2174.243138
DRC13,OUT046,2229.1050579999996
NCP43,OUT049,2792.784654000001
FDX28,OUT049,1403.5463479999996
FDF08,OUT049,1293.74927
FDZ33,OUT046,2258.9928200000013
FDD10,OUT049,2750.4264580000013
FDO58,OUT017,2955.51949
FDI50,OUT017,4566.628988000001
FDO58,OUT045,2564.3619900000003
FDX08,OUT013,3816.3189939999997
NCK17,OUT010,107.06729800000001
FDF39,OUT035,4401.117766000001
FDU45,OUT010,231.23233999999997
NCJ18,OUT018,1804.8839299999995
DRC27,OUT019,533.5388299999998
DRC25,OUT035,1589.8105559999995
FDU59,OUT035,2509.2071180000003
FDU28,OUT035,2996.3263720000014
NCP30,OUT046,575.6573380000002
FDB39,OUT018,863.0632239999993
FDE41,OUT013,1285.0539219999996
DRH11,OUT010,141.30939199999997
FDA58,OUT045,3884.789866000002
FDU50,OUT046,1784.2174980000004
FDM34,OUT013,2155.2212319999994
FDM44,OUT027,2733.049077999999
FDR39,OUT045,2746.9642979999985
FDM25,OUT045,2995.4475160000015
FDQ49,OUT049,2178.9436860000005
DRH25,OUT018,788.5735200000003
FDM09,OUT027,4113.8716719999975
FDL44,OUT019,459.80147999999974
NCR42,OUT018,378.5139580000001
DRL59,OUT046,770.1841239999995
FDX43,OUT013,2558.289894
DRK47,OUT010,544.1450239999999
FDU48,OUT018,1640.7176240000001
FDY12,OUT045,873.9623700000006
NCN43,OUT018,1707.3375720000008
NCM55,OUT018,2706.0642040000002
FDQ21,OUT027,3044.7766379999994
FDX13,OUT035,3924.5447840000015
NCK30,OUT027,5688.209035999998
FDG20,OUT049,3047.0270419999997
DRG27,OUT017,688.73681
FDY14,OUT018,3833.1171279999994
FDP59,OUT035,1655.6914660000007
FDU60,OUT017,3023.0782160000012
NCC18,OUT019,481.9126980000001
DRJ39,OUT017,4056.386499999997
FDS07,OUT049,1866.8233039999996
FDM08,OUT027,5423.6267739999985
FDP51,OUT045,1933.0770619999987
FDU16,OUT035,1210.9570400000002
FDH12,OUT013,1991.4477479999998
DRE48,OUT010,478.756806
NCL42,OUT027,5809.098341999997
FDR21,OUT045,2856.9611160000013
NCW29,OUT035,2769.841186000001
FDO11,OUT013,3761.230701999999
NCM31,OUT049,2540.45977
FDV35,OUT019,329.2647319999999
FDF58,OUT017,1018.8138179999997
NCE43,OUT049,3059.4641860000015
FDA02,OUT035,2516.597498
DRL37,OUT010,111.71458200000001
FDR24,OUT018,1564.1639400000004
FDW59,OUT049,1494.6610779999994
FDS22,OUT049,825.6119739999998
FDW24,OUT017,569.9780639999999
FDU24,OUT035,2124.840778000001
FDA21,OUT027,5938.050485999997
FDH58,OUT027,2648.28608
FDW36,OUT018,1635.4178560000007
FDI45,OUT027,4607.995142000002
FDU01,OUT018,2724.9396340000008
FDF35,OUT027,2871.116024000001
FDU43,OUT019,516.5409560000005
FDE24,OUT019,248.5631139999998
FDK50,OUT049,2926.7236399999992
FDG31,OUT045,939.8099900000001
FDC60,OUT045,1610.60349
FDL36,OUT013,1318.743402
FDP21,OUT013,2672.228247999999
FDW16,OUT045,1338.3711859999994
FDX02,OUT017,3468.711471999998
FDQ58,OUT027,3620.4805819999992
FDT51,OUT046,1708.2164279999988
FDD59,OUT049,1023.7673700000005
NCM42,OUT018,1662.9753180000005
FDA57,OUT018,652.2709440000002
FDZ48,OUT035,1777.3064940000006
FDE46,OUT045,2687.1688
NCZ30,OUT019,437.23085999999967
FDB56,OUT017,3314.1526599999993
FDA25,OUT027,2621.1347559999995
FDD20,OUT013,1935.873421999999
FDL25,OUT013,1363.085682
NCO18,OUT049,3528.7866059999997
FDJ45,OUT017,649.2415539999998
FDR12,OUT035,2478.8732700000014
NCF19,OUT010,90.68861800000005
FDK25,OUT046,3034.356868000001
NCR17,OUT046,2034.704774
FDC52,OUT046,2173.750446
NCA54,OUT017,3379.2412680000016
FDR45,OUT010,548.639174
NCM19,OUT049,1954.941933999999
FDF39,OUT027,6481.250073999999
FDX23,OUT049,1558.970700000001
FDD58,OUT027,2524.354067999998
FDX28,OUT013,1792.9594519999994
NCD31,OUT013,2643.685402000003
FDU57,OUT018,2503.301472000002
FDI27,OUT046,718.3515940000003
NCM42,OUT046,1573.2321360000005
FDD32,OUT027,2076.6168840000005
FDI34,OUT013,3829.268804
NCM29,OUT049,2469.971524000001
FDG46,OUT018,1613.5463260000013
DRC01,OUT010,135.32385
FDB15,OUT027,6490.731066000002
NCA17,OUT027,3308.899497999999
FDF10,OUT046,2850.5960679999976
FDR26,OUT027,4457.0715979999995
FDI02,OUT049,1715.2206439999995
NCM54,OUT010,304.2639420000001
FDF14,OUT013,2238.905634
FDJ33,OUT010,227.09772200000003
FDM20,OUT035,3661.4805459999975
FDC03,OUT027,5468.64817
NCX05,OUT046,1835.870262
NCM41,OUT027,2640.103397999999
NCU29,OUT010,425.91891799999974
FDQ59,OUT017,1415.69054
FDH46,OUT010,221.19873399999986
FDH09,OUT013,729.7634059999998
NCD06,OUT045,667.1915219999994
FDC15,OUT035,2171.7397299999993
DRD37,OUT027,986.8487600000001
FDT28,OUT027,3896.820871999999
FDR28,OUT027,4205.439145999997
FDT38,OUT017,1225.7444580000001
FDV34,OUT027,2118.322596
FDY52,OUT035,960.1768119999998
FDB34,OUT013,1549.7027639999997
DRL23,OUT018,1449.2668339999998
DRB24,OUT046,1811.0226060000014
FDJ50,OUT046,849.234558
FDQ49,OUT035,2259.1326380000014
FDP20,OUT035,1926.3791139999996
FDV19,OUT027,4340.410122
NCR54,OUT045,2749.174753999999
FDO09,OUT010,688.5304120000002
FDS57,OUT018,2086.024638000001
FDN10,OUT049,2066.783017999999
FDV23,OUT049,2114.2945060000015
FDY28,OUT049,3869.516413999998
DRG51,OUT013,2486.5499440000026
FDD45,OUT019,250.22761400000007
NCL18,OUT027,5239.686207999999
NCM29,OUT013,2139.1355040000008
FDF17,OUT027,4882.770801999996
FDE22,OUT017,3279.9105659999996
FDQ22,OUT017,595.8044459999998
FDS01,OUT013,3828.529766000003
FDW35,OUT027,1078.2031780000004
FDJ33,OUT046,2104.340796000001
NCF54,OUT035,2805.614620000002
FDE09,OUT013,1545.5015659999997
NCE06,OUT045,2327.2572940000005
DRH49,OUT049,1369.3575180000003
FDY43,OUT045,2758.1031319999993
NCT05,OUT017,4407.016753999999
FDZ34,OUT045,3880.582010000002
FDL38,OUT017,1487.6169139999995
FDZ31,OUT017,3345.651658000001
FDR14,OUT035,862.4839780000001
NCN54,OUT049,1426.003782
NCC42,OUT027,3336.8764140000008
FDK08,OUT017,1499.1885179999997
FDP59,OUT013,1660.1123780000007
FDV22,OUT035,3118.9534159999994
FDD33,OUT035,3742.435168000002
DRE60,OUT027,5763.484384000001
FDK52,OUT046,3432.005918
FDA02,OUT017,2307.243346000002
FDM56,OUT049,1690.4795159999992
FDE57,OUT035,2038.4998339999988
FDM32,OUT045,1557.2995419999997
NCQ30,OUT027,3319.9517779999983
FDQ27,OUT027,2493.167995999999
FDT60,OUT027,3634.7153860000017
FDU43,OUT049,3810.673009999999
NCO55,OUT035,1508.1168960000002
FDG02,OUT045,2917.222674
FDJ28,OUT013,3438.0114339999986
FDP40,OUT045,1712.3843359999994
FDJ38,OUT045,3125.704628000001
NCC54,OUT017,4156.975563999997
NCZ41,OUT046,1864.6461379999998
FDK38,OUT019,399.41341999999975
FDU52,OUT013,2096.9570740000004
FDC40,OUT046,1353.990854
NCR30,OUT017,1598.6390639999988
NCN18,OUT017,1786.6876159999997
FDB50,OUT035,1487.8765760000003
FDG04,OUT013,3725.8301159999987
FDR26,OUT035,2920.3119860000006
NCT17,OUT018,2741.950824000001
FDX35,OUT027,5120.754354000001
FDS12,OUT046,2559.13546
NCZ29,OUT027,3501.1692220000023
FDB38,OUT010,322.0740919999999
FDP12,OUT013,664.5283220000003
FDP22,OUT046,1008.1010960000007
FDS26,OUT018,3774.872944
FDR52,OUT046,3286.75499
DRJ13,OUT046,2169.9886759999995
FDU48,OUT027,3139.6531380000006
FDE29,OUT035,1223.9934039999996
NCT29,OUT049,2132.2577900000015
DRK37,OUT018,3127.655422
FDK55,OUT046,1414.0793040000003
FDR07,OUT046,1875.2257000000009
FDO21,OUT027,6630.695541999999
FDK46,OUT049,4497.199363999997
FDB12,OUT045,1371.195126
FDT31,OUT027,4537.7665579999975
FDJ33,OUT045,1898.49541
FDC26,OUT027,3057.932845999998
NCQ02,OUT045,2917.1893839999993
FDP08,OUT010,514.2639199999995
FDB11,OUT027,5050.405925999999
FDV55,OUT013,2545.7195899999992
FDW20,OUT049,2105.3128640000004
NCJ18,OUT019,363.3936399999999
FDC41,OUT018,973.705868
FDE14,OUT027,2723.9276179999997
FDG35,OUT013,3071.3287419999997
FDF45,OUT035,1100.7005599999998
FDS19,OUT027,1976.6470139999988
FDS58,OUT019,389.26662799999997
FDA26,OUT017,3915.1836359999998
FDM32,OUT049,1348.6844280000003
FDL45,OUT046,1870.758182
FDZ55,OUT049,2719.140516
FDY37,OUT049,2018.066431999999
FDO46,OUT046,3081.355690000001
FDQ60,OUT046,2319.6671740000006
FDA19,OUT018,1578.9979640000001
FDL15,OUT046,2575.4142700000025
FDM10,OUT018,2851.321790000003
NCL05,OUT017,673.5832019999995
DRK49,OUT010,108.21913200000003
NCE18,OUT027,6700.857545999998
FDG40,OUT049,657.41092
DRI59,OUT045,3092.3080999999993
FDK28,OUT035,4794.752042
NCD06,OUT019,126.48202599999999
FDO11,OUT019,521.7741440000001
FDK27,OUT046,1978.3048560000004
FDT43,OUT027,1504.5082600000005
FDD38,OUT018,1234.9591299999997
FDA16,OUT049,3951.3765239999984
FDL14,OUT027,4342.593945999999
NCM17,OUT049,869.1752680000002
FDD20,OUT045,2028.2331979999997
FDA40,OUT045,1294.04888
FDL43,OUT045,1309.0293800000002
FDV15,OUT045,1907.4304459999994
FDE52,OUT046,1376.6480279999994
NCL17,OUT010,426.6845879999998
NCJ31,OUT045,3219.142999999999
FDR60,OUT045,1020.777928
NCA18,OUT035,1949.5689280000013
FDS21,OUT027,1948.9697080000008
FDW09,OUT035,1219.9586559999998
FDL26,OUT035,2695.238296
FDS47,OUT018,1241.8967659999994
FDC39,OUT046,3713.159941999998
FDT51,OUT035,1930.080961999999
FDK40,OUT035,4200.332460000002
NCG19,OUT045,3576.3779899999995
FDZ07,OUT046,872.1247620000001
FDF08,OUT027,2325.9057199999997
FDO04,OUT013,682.2785499999997
FDK41,OUT018,1060.066786
FDP15,OUT049,4121.648215999997
NCD43,OUT018,1471.7975060000003
NCP18,OUT013,2513.2951299999995
FDZ51,OUT046,1458.7944319999997
DRH13,OUT035,1546.9929579999994
FDF38,OUT045,629.7802200000001
NCI43,OUT045,794.9518840000002
FDM38,OUT027,1846.8759359999997
FDS03,OUT013,903.9233699999999
DRJ47,OUT017,3105.9303680000025
FDT50,OUT010,180.4983799999999
FDV02,OUT046,2732.5697020000002
NCG18,OUT017,1989.0242360000002
FDW52,OUT046,3392.7769820000026
FDS40,OUT035,633.495384
FDN31,OUT017,3211.3265079999965
FDA37,OUT045,2156.199958
FDA15,OUT046,3939.005960000001
FDL39,OUT046,2405.1425780000004
FDJ53,OUT045,1941.7058299999997
FDX22,OUT013,3081.815092
NCZ42,OUT045,4058.237424
FDD56,OUT027,4828.874292000004
FDD40,OUT017,3384.0083959999993
FDS50,OUT013,2987.9239759999987
NCN14,OUT013,3375.8723200000004
FDT15,OUT013,2814.9358200000006
NCS18,OUT027,2778.5698239999992
NCO26,OUT010,265.1548500000001
FDF58,OUT018,957.8531699999996
NCB19,OUT013,1654.5329740000016
FDH26,OUT017,2397.2661639999983
DRB24,OUT027,3575.192865999999
FDA49,OUT018,1333.8703779999998
FDB32,OUT045,1563.3050579999995
FDI36,OUT017,2897.281964
NCA17,OUT010,361.06999800000006
FDH22,OUT013,1961.9528079999998
NCM26,OUT018,2109.520720000001
FDT15,OUT027,4930.255658000002
FDB16,OUT018,1126.280596
NCP54,OUT027,3507.5209539999983
FDJ36,OUT013,1612.9537639999994
FDO28,OUT045,1688.1159259999993
FDU09,OUT013,665.047646
FDF29,OUT017,2301.8370500000005
FDY08,OUT013,2211.208354000001
DRJ59,OUT018,373.83338400000036
FDT23,OUT027,2308.2020980000007
FDU15,OUT018,395.57841200000007
FDT47,OUT013,1748.8435440000003
FDI53,OUT019,446.84501199999977
FDR59,OUT018,3538.1943599999986
FDD53,OUT035,610.8248939999996
FDY51,OUT017,3533.6402880000005
FDT04,OUT049,665.2007799999999
FDU51,OUT049,2916.297212000002
FDG14,OUT035,2966.585086
NCU06,OUT045,4413.202036
DRG25,OUT046,3337.468975999999
DRH49,OUT035,1213.1275480000004
FDN15,OUT035,1987.3597359999992
FDL43,OUT018,1152.6595919999997
NCT18,OUT049,4096.054864
NCB31,OUT013,4101.627609999998
FDK57,OUT035,2174.189874
FDY04,OUT019,431.6115079999999
NCP54,OUT046,2099.3672699999997
FDF41,OUT013,3678.9777699999977
FDM01,OUT045,1752.9182400000002
FDW03,OUT045,1848.3673279999996
FDF28,OUT045,1759.5629239999998
FDY37,OUT017,2598.4043439999987
FDQ03,OUT017,3374.4275339999967
FDP51,OUT027,2884.2722319999984
FDJ40,OUT017,1872.4559719999995
FDC32,OUT049,1364.0510920000002
DRI49,OUT027,2300.085995999999
NCW54,OUT017,890.0281240000007
FDF09,OUT017,727.9990359999999
FDP45,OUT018,2932.9555280000004
DRJ23,OUT018,3304.818143999999
FDS59,OUT017,2210.322839999998
FDY08,OUT046,2398.6710019999996
FDX16,OUT049,2711.090994000001
FDY16,OUT018,2198.025513999999
FDK32,OUT035,2899.8519520000013
FDQ22,OUT013,548.146482
NCC31,OUT018,2607.8986519999994
FDG58,OUT049,2404.6632020000006
DRF48,OUT013,2984.588318000001
DRH36,OUT049,937.5928759999994
NCR30,OUT035,1204.245776
FDB03,OUT019,527.6598160000002
FDZ28,OUT027,3026.7534320000013
FDR35,OUT017,3308.5000179999997
DRD15,OUT027,5693.848362000003
FDJ33,OUT019,243.003684
FDA56,OUT010,272.29222599999997
FDP56,OUT046,921.8799959999998
NCT30,OUT046,868.0434079999999
FDK15,OUT017,1859.3929759999999
FDH44,OUT018,2222.7599839999993
FDV01,OUT013,2528.9680619999995
DRG03,OUT017,2428.1393100000005
FDG50,OUT027,2491.536785999999
FDR16,OUT010,745.3164940000003
FDZ60,OUT046,1648.161268
DRG03,OUT045,2562.7640699999997
FDS56,OUT018,3909.950447999998
FDU33,OUT045,800.5778939999998
DRD27,OUT035,1273.6887159999987
FDW22,OUT046,3437.944854000001
DRA24,OUT045,2570.687090000001
FDF38,OUT049,724.0441839999999
FDX48,OUT013,2302.93562
FDS58,OUT018,2426.980818000001
FDC32,OUT046,1107.4118240000003
NCQ29,OUT045,4544.4178999999995
DRK39,OUT018,1107.618222
NCS38,OUT017,1806.2421620000002
DRO47,OUT013,2145.9066900000016
DRG27,OUT027,1095.8202459999993
FDC57,OUT027,5563.118532000001
FDS55,OUT046,2378.330812
NCJ06,OUT018,1727.2050439999998
FDO01,OUT019,323.8451199999998
NCM55,OUT045,2813.8439080000007
FDC52,OUT049,2594.5027560000008
FDQ15,OUT045,1164.8370740000003
NCT30,OUT027,1249.7864960000009
NCR42,OUT027,907.7783520000002
FDD28,OUT035,852.2173420000003
FDQ34,OUT049,1343.3913180000004
FDZ12,OUT027,3483.598760000001
DRE13,OUT019,224.614288
NCN07,OUT019,266.71282199999996
FDM28,OUT035,2846.4747660000007
FDI10,OUT017,2671.1363360000014
FDQ25,OUT013,2459.8114160000005
FDA38,OUT010,641.9843340000002
DRI13,OUT049,3767.882044
FDY20,OUT027,2415.6821920000007
NCZ53,OUT035,3047.1135959999992
NCM31,OUT013,2523.1955759999996
DRB01,OUT017,3016.6998519999993
DRF37,OUT046,3603.156466000001
NCF42,OUT049,3418.9895279999987
FDF16,OUT018,2035.08428
FDB41,OUT013,658.5893859999998
FDR34,OUT013,3782.4630640000005
FDR15,OUT018,2522.163586
NCV42,OUT019,299.9761900000001
FDW51,OUT035,3452.2329219999983
FDU36,OUT017,1794.410896
FDX60,OUT049,1194.1655639999997
FDY03,OUT035,1678.1955059999993
FDW55,OUT045,3991.3311820000004
FDT01,OUT010,589.505978
FDG58,OUT013,2467.2151119999994
FDK21,OUT017,4950.116472000003
NCS41,OUT019,405.63199200000025
FDS10,OUT045,3373.988105999998
NCT53,OUT046,2652.3674339999993
FDJ28,OUT018,2470.8170899999996
FDX44,OUT045,1199.851495999999
FDT20,OUT018,393.10163600000027
FDO44,OUT017,1769.4167640000003
NCX17,OUT049,3044.33721
FDY01,OUT017,2170.3348920000003
FDJ12,OUT027,5178.472556000001
DRK35,OUT018,525.7023640000003
FDD47,OUT019,497.9185300000001
NCM53,OUT035,1409.7249719999995
FDO45,OUT013,1359.3638600000004
NCM42,OUT010,320.1832200000003
FDE04,OUT046,2746.411684
NCI30,OUT027,5722.084940000001
FDZ19,OUT013,2901.4964780000023
FDW57,OUT013,2743.681904000001
FDA25,OUT013,1600.7496499999997
FDT22,OUT046,881.792178
FDP51,OUT013,2017.7268739999988
FDD48,OUT027,2486.6032080000004
FDY39,OUT035,3079.884272
FDO48,OUT010,601.337244
FDD23,OUT027,4898.477023999999
DRN35,OUT027,951.3949099999998
FDT01,OUT035,3662.985253999999
FDC20,OUT010,194.16725400000004
DRJ35,OUT035,954.6573300000008
FDB32,OUT046,1246.0913060000003
FDL24,OUT046,2735.3194560000015
NCV42,OUT035,1895.0931719999994
FDZ46,OUT046,1791.0419480000005
FDC15,OUT013,2018.9785780000018
FDD08,OUT019,94.37715000000006
FDY50,OUT049,1311.945584
FDD36,OUT013,2292.495875999999
FDG57,OUT027,1269.0214580000006
FDL21,OUT018,515.2559620000001
FDN16,OUT027,2813.744037999999
FDJ09,OUT027,988.2669140000003
FDS01,OUT010,422.45675800000004
FDV33,OUT017,3901.022070000001
DRE12,OUT017,1496.8781920000006
FDR07,OUT013,1715.413725999999
FDP48,OUT010,554.0388120000003
NCB55,OUT035,798.3541220000001
FDQ08,OUT013,989.7183580000005
FDR34,OUT035,5758.191274000003
FDO33,OUT046,1752.5387339999997
FDP13,OUT045,660.0341720000001
FDX12,OUT049,3693.9982179999993
NCT06,OUT049,3613.2499940000002
FDR16,OUT019,627.9625859999998
FDE36,OUT046,3405.746766000001
FDZ36,OUT049,3298.726073999999
FDV13,OUT045,1482.949656
NCZ17,OUT035,688.3040399999995
FDU56,OUT045,2907.954737999998
FDM09,OUT035,2916.6034800000007
FDV02,OUT017,3348.734312000002
FDS34,OUT018,1482.1640120000004
FDA11,OUT049,1454.0605940000003
FDP09,OUT017,4611.23093
FDB29,OUT027,2935.8184679999995
FDT19,OUT017,2749.9737140000016
DRH15,OUT017,700.4282579999998
FDY38,OUT046,3641.8261299999995
FDF14,OUT027,3701.3353339999976
FDN48,OUT010,185.35206200000002
FDQ12,OUT013,4208.621669999998
NCJ43,OUT045,3025.4750960000024
FDE17,OUT019,303.9909639999998
FDB05,OUT035,3975.438536
FDH10,OUT045,1952.5517120000002
NCR06,OUT017,560.2307519999999
FDU32,OUT018,1898.4421460000003
FDD56,OUT049,2774.1222800000014
FDO36,OUT018,2492.4555900000014
FDH16,OUT010,209.41407399999989
FDX10,OUT018,545.8095240000002
FDZ37,OUT017,1403.752745999999
FDU31,OUT010,676.7723840000002
DRC49,OUT049,2204.6901719999996
FDL15,OUT045,3525.4709219999986
FDN32,OUT019,524.2842100000001
DRH59,OUT027,1817.20123
NCU29,OUT049,2327.230662
FDR37,OUT019,556.3091899999997
FDS14,OUT018,2426.767762000001
FDU02,OUT027,5539.615792000002
FDJ08,OUT035,2912.0627239999994
NCZ06,OUT045,3151.1115559999994
FDO31,OUT049,1184.271776
FDH31,OUT018,1193.5863180000001
FDS58,OUT017,2640.09674
NCA53,OUT027,1325.920726000001
FDF50,OUT046,2984.861296
NCW42,OUT049,2934.4336040000007
NCQ17,OUT045,2433.3991300000016
FDK51,OUT018,4131.302316
NCW41,OUT010,414.453842
NCR29,OUT017,801.8562300000003
FDB08,OUT019,447.75050000000005
FDA40,OUT027,2704.912370000001
FDL14,OUT018,2511.5107860000003
FDB47,OUT046,3305.1244120000006
FDO03,OUT035,4073.7172739999996
DRK13,OUT019,455.6868359999999
FDX13,OUT010,596.5568000000002
FDF52,OUT046,3007.5717339999997
FDT11,OUT013,2729.8066319999994
FDB08,OUT013,2713.214896000001
FDQ28,OUT018,2331.711496000001
FDD29,OUT045,4199.739898000001
NCQ29,OUT027,6303.601317999998
NCO02,OUT013,850.5128939999995
FDR56,OUT010,536.0688699999998
NCM54,OUT049,2192.725746
FDP51,OUT035,1907.4437619999994
FDT38,OUT013,1219.7256259999997
FDZ20,OUT018,3191.7186979999988
FDJ53,OUT013,1967.8251639999996
FDX13,OUT049,4147.83413
FDP58,OUT035,3574.0743220000018
NCK31,OUT019,123.79219399999998
FDA35,OUT018,1829.4319760000005
FDV37,OUT018,2765.646646
NCO07,OUT027,5544.143231999999
FDA20,OUT045,2934.3403920000005
FDZ59,OUT035,2824.4234700000006
NCY17,OUT017,770.916504
FDQ28,OUT035,2683.333792000001
FDV35,OUT017,2624.3705440000003
FDQ36,OUT013,653.289618
FDD34,OUT018,2682.4815680000006
FDK51,OUT045,4462.797478
FDV31,OUT035,2093.5814680000003
FDR04,OUT035,1438.7804840000006
FDR14,OUT049,871.605438
DRC36,OUT010,410.1927220000001
FDE39,OUT019,285.8745460000002
FDP57,OUT049,1768.5845139999997
FDE57,OUT046,2273.7069999999985
NCN18,OUT046,1565.741886
NCQ05,OUT018,1819.7312699999993
FDW47,OUT035,1715.6068079999995
FDV46,OUT035,2126.96468
NCP29,OUT045,1024.3865639999997
FDE09,OUT018,1504.1021220000007
NCU06,OUT027,6397.865281999995
FDT19,OUT010,506.27432
DRF15,OUT017,2369.189378000001
DRI51,OUT013,3180.253622000001
NCX54,OUT013,1980.0892000000001
DRE01,OUT013,4295.521886
NCB07,OUT045,2680.783777999999
FDU50,OUT035,1720.1142739999987
FDG40,OUT035,592.5553420000003
FDW10,OUT018,2713.660982000001
FDX51,OUT013,2741.6312399999997
NCP17,OUT045,1013.1145699999994
FDP21,OUT035,3101.4295599999987
FDL04,OUT045,1450.924676
FDV23,OUT013,2093.1953040000003
FDF24,OUT046,1399.1787
FDH56,OUT027,3313.2738039999986
FDB51,OUT049,1001.0835639999998
FDI58,OUT027,2342.0513699999997
FDR20,OUT013,930.901586
FDC51,OUT018,1643.3741659999996
FDB16,OUT027,2410.02955
FDE40,OUT049,815.7115279999998
NCM17,OUT035,731.6875679999997
FDU56,OUT035,3059.004783999999
FDS32,OUT019,303.82451399999985
FDX02,OUT049,2777.0584579999995
FDT39,OUT027,4187.009801999999
FDE35,OUT017,870.8730580000001
NCI42,OUT019,585.2182260000001
DRL23,OUT046,1740.1481960000008
FDA10,OUT046,1957.2322860000006
FDA11,OUT013,1265.7790119999995
NCM06,OUT046,2161.4198300000007
NCT05,OUT035,4609.96591
NCQ02,OUT010,472.2852300000002
NCY06,OUT049,2325.126733999999
FDY56,OUT035,4709.762672
FDL02,OUT035,1773.471486
NCI06,OUT035,3944.358992000001
FDQ14,OUT045,2157.904406
FDQ12,OUT017,3326.8361500000015
FDP36,OUT046,773.9126040000006
FDK21,OUT027,5615.317252
FDO40,OUT045,2403.8242939999996
NCK54,OUT019,346.40908199999996
FDY09,OUT018,2776.7521900000015
NCW30,OUT049,4250.560411999998
NCC55,OUT027,923.0917519999999
FDE58,OUT018,1958.863496
FDR39,OUT013,3551.703442
FDU28,OUT049,3343.973842
FDH08,OUT017,4166.709560000002
FDG35,OUT045,3735.77051
FDG22,OUT049,667.9105860000001
FDC34,OUT035,3162.3169699999994
FDP15,OUT018,3856.679789999999
FDK34,OUT010,596.8830420000002
FDU45,OUT035,1944.255844
FDQ04,OUT027,976.222592
FDX22,OUT018,2710.272059999999
FDB45,OUT017,1904.4942679999992
NCH43,OUT027,5497.6903660000025
DRE60,OUT046,3171.311928
FDD17,OUT027,6270.364581999997
NCM54,OUT017,1933.3966459999983
NCH55,OUT013,2032.5808720000005
NCT06,OUT017,2593.7370860000015
FDA48,OUT027,5128.777244000001
FDY58,OUT027,6645.915729999999
FDO25,OUT045,3519.711752
FDN50,OUT045,1582.2803579999998
FDH35,OUT035,3103.06077
FDK09,OUT045,4533.212485999999
FDO16,OUT013,1501.2458400000005
FDW11,OUT045,955.3497620000002
FDU47,OUT027,4056.113522
NCQ42,OUT010,259.94163600000013
FDK55,OUT027,2690.717513999999
FDN08,OUT049,2319.7670440000015
FDT57,OUT045,4226.252054000002
FDJ12,OUT018,3090.304041999999
DRL59,OUT017,865.24039
NCN53,OUT046,768.2666199999999
FDO51,OUT010,102.47327800000005
FDK56,OUT017,3217.485157999998
FDY12,OUT035,945.3627619999997
FDU15,OUT035,620.5255999999997
FDQ19,OUT046,3677.5263259999997
DRF15,OUT045,2516.7639479999993
DRE25,OUT019,196.09141600000004
FDK57,OUT018,1784.204182
FDD33,OUT010,614.7531139999999
FDR34,OUT027,6539.201306000002
FDU04,OUT045,1775.7884699999988
FDE35,OUT019,227.05777400000014
NCD31,OUT035,2953.988150000001
FDJ56,OUT035,1609.951006
NCU53,OUT046,2499.0802999999996
FDD39,OUT035,3703.991875999998
NCU17,OUT019,219.78723800000006
FDJ20,OUT046,2138.8225780000007
NCW41,OUT018,2401.933422
FDL52,OUT035,624.0476819999999
FDS39,OUT035,2152.1851840000004
DRJ47,OUT045,2748.322530000001
FDP13,OUT010,89.08404
DRK39,OUT010,155.86378000000002
FDF28,OUT010,264.1894399999999
FDB09,OUT045,1619.418682
FDM51,OUT046,1248.5414499999993
DRM49,OUT018,608.0285339999997
DRF23,OUT013,2846.900878000001
DRH01,OUT035,2929.513342000001
FDH12,OUT027,2596.5467620000013
FDA28,OUT019,266.3000259999998
FDW37,OUT018,1406.2827859999993
FDF02,OUT046,1605.656596
DRL37,OUT046,659.3750299999998
NCF43,OUT046,2003.7717060000002
FDH08,OUT010,533.7319119999999
FDR34,OUT019,588.5938320000001
NCK19,OUT049,3450.7215560000004
