Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDE24,OUT019,316.5711
FDK50,OUT049,2637.0715
FDG31,OUT045,1065.217
FDC60,OUT045,1417.3224
FDL36,OUT013,1409.4065
FDP21,OUT013,3175.1472
FDW16,OUT045,1421.7787
FDX02,OUT017,3770.8086
FDQ58,OUT027,3841.217
FDT51,OUT046,1773.9194
FDD59,OUT049,1267.8661
NCM42,OUT018,1459.7816
FDA57,OUT018,531.46967
FDZ48,OUT035,1866.2957
FDE46,OUT045,2471.1304
NCZ30,OUT019,344.94986
FDB56,OUT017,3166.7664
FDA25,OUT027,2653.1016
FDD20,OUT013,2070.118
FDL25,OUT013,1495.1385
NCO18,OUT049,2940.5945
FDJ45,OUT017,708.60693
FDR12,OUT035,2774.2505
NCF19,OUT010,125.712395
FDK25,OUT046,2722.6572
NCR17,OUT046,1901.2727
FDC52,OUT046,2475.7131
NCA54,OUT017,3042.0645
FDR45,OUT010,635.3944
NCM19,OUT049,1902.0956
FDF39,OUT027,6111.58
FDX23,OUT049,1559.8319
FDD58,OUT027,2577.0273
FDX28,OUT013,1675.7606
NCD31,OUT013,2623.8193
FDU57,OUT018,2175.577
FDI27,OUT046,806.9643
NCM42,OUT046,1680.2169
FDD32,OUT027,2287.484
FDI34,OUT013,3848.5886
NCM29,OUT049,2157.7026
FDG46,OUT018,1626.4828
DRC01,OUT010,130.16872
FDB15,OUT027,6112.29
NCA17,OUT027,3865.8188
FDF10,OUT046,2467.3027
FDR26,OUT027,4584.9526
FDI02,OUT049,1855.714
NCM54,OUT010,340.49356
FDF14,OUT013,2484.1885
FDJ33,OUT010,340.49356
FDM20,OUT035,3993.2078
FDC03,OUT027,5282.69
NCX05,OUT046,1884.3871
NCM41,OUT027,2532.9045
NCU29,OUT010,370.0578
FDQ59,OUT017,1370.5391
FDH46,OUT010,322.88992
FDH09,OUT013,832.9031
NCD06,OUT045,816.0178
FDC15,OUT035,2478.2053
DRD37,OUT027,1101.593
FDT28,OUT027,3824.3313
FDR28,OUT027,4174.5713
FDT38,OUT017,1371.9769
FDV34,OUT027,2222.9592
FDY52,OUT035,1025.369
FDB34,OUT013,1357.6151
DRL23,OUT018,1459.7816
DRB24,OUT046,2484.1885
FDJ50,OUT046,928.591
FDQ49,OUT035,2424.1328
FDP20,OUT035,2064.0083
FDV19,OUT027,4197.97
NCR54,OUT045,3147.3884
FDO09,OUT010,721.37915
FDS57,OUT018,1851.4066
FDN10,OUT049,1902.0956
FDV23,OUT049,2066.4844
FDY28,OUT049,3498.6526
DRG51,OUT013,2623.8193
FDD45,OUT019,313.44858
NCL18,OUT027,5159.6514
NCM29,OUT013,2144.4504
FDF17,OUT027,5073.277
FDE22,OUT017,2643.1973
FDQ22,OUT017,708.02875
FDS01,OUT013,2948.8745
FDW35,OUT027,1084.0374
FDJ33,OUT046,2053.2322
NCF54,OUT035,2915.6646
FDE09,OUT013,1773.9194
NCE06,OUT045,2591.604
DRH49,OUT049,1272.3224
FDY43,OUT045,2722.6572
NCT05,OUT017,4052.873
FDZ34,OUT045,3147.3884
FDL38,OUT017,1393.7872
FDZ31,OUT017,3166.7664
FDR14,OUT035,931.1928
NCN54,OUT049,1272.3224
NCC42,OUT027,3355.5483
FDK08,OUT017,1623.5203
FDP59,OUT013,1501.6971
FDV22,OUT035,2643.1973
FDD33,OUT035,3918.7493
DRE60,OUT027,6060.0107
FDK52,OUT046,3754.968
FDA02,OUT017,2495.091
FDM56,OUT049,1689.0128
FDE57,OUT035,2179.3958
FDM32,OUT045,1421.7787
NCQ30,OUT027,3194.256
FDQ27,OUT027,2574.8843
FDT60,OUT027,3262.928
FDU43,OUT049,3845.474
NCO55,OUT035,1695.1382
FDG02,OUT045,3175.1472
FDJ28,OUT013,3175.1472
FDP40,OUT045,1846.9181
FDJ38,OUT045,3175.1472
NCC54,OUT017,3926.7722
NCZ41,OUT046,2040.174
FDK38,OUT019,358.35187
FDU52,OUT013,2467.3027
FDC40,OUT046,1241.1984
NCR30,OUT017,1203.5867
NCN18,OUT017,1861.8394
FDB50,OUT035,1282.8701
FDG04,OUT013,3175.1472
FDR26,OUT035,2898.3076
NCT17,OUT018,2875.3435
FDX35,OUT027,5308.0146
FDS12,OUT046,2053.2322
NCZ29,OUT027,3262.928
FDB38,OUT010,404.20535
FDP12,OUT013,680.24054
FDP22,OUT046,848.4084
FDS26,OUT018,3701.1023
FDR52,OUT046,3147.3884
DRJ13,OUT046,2591.604
FDU48,OUT027,3338.0337
FDE29,OUT035,1025.9471
NCT29,OUT049,2066.4844
DRK37,OUT018,2847.5847
FDK55,OUT046,1365.531
FDR07,OUT046,1368.0599
FDO21,OUT027,5757.763
FDK46,OUT049,4072.394
FDB12,OUT045,1675.7606
FDT31,OUT027,5062.891
FDJ33,OUT045,2053.2322
FDC26,OUT027,2921.938
NCQ02,OUT045,3175.1472
FDP08,OUT010,459.85294
FDB11,OUT027,5882.2446
FDV55,OUT013,2467.3027
FDW20,OUT049,2070.312
NCJ18,OUT019,340.49356
FDC41,OUT018,1097.3485
FDE14,OUT027,2657.558
FDG35,OUT013,2711.288
FDF45,OUT035,939.08997
FDS19,OUT027,2283.0273
FDS58,OUT019,442.17657
FDA26,OUT017,3770.8086
FDM32,OUT049,1378.7832
FDL45,OUT046,2070.118
FDZ55,OUT049,2584.676
FDY37,OUT049,2173.27
FDO46,OUT046,3175.1472
FDQ60,OUT046,1984.6891
FDA19,OUT018,1844.0366
FDL15,OUT046,2471.7593
FDM10,OUT018,3105.2322
NCL05,OUT017,722.94104
DRK49,OUT010,62.807884
NCE18,OUT027,6011.9097
FDG40,OUT049,701.90326
DRI59,OUT045,3758.961
FDK28,OUT035,4094.3857
NCD06,OUT019,130.74683
FDO11,OUT019,729.29175
FDK27,OUT046,2001.5747
FDT43,OUT027,1361.2677
FDD38,OUT018,1459.7816
FDA16,OUT049,3526.4114
FDL14,OUT027,3841.217
NCM17,OUT049,717.39374
FDD20,OUT045,2070.118
FDA40,OUT045,1421.7787
FDL43,OUT045,1259.0702
FDV15,OUT045,1675.7606
FDE52,OUT046,1413.3033
NCL17,OUT010,316.5711
NCJ31,OUT045,3811.09
FDR60,OUT045,1254.6139
NCA18,OUT035,1903.7646
FDS21,OUT027,1844.8438
FDW09,OUT035,1278.4478
FDL26,OUT035,2503.5664
FDS47,OUT018,1256.2917
FDC39,OUT046,3515.3674
FDT51,OUT035,1793.297
FDK40,OUT035,4052.873
NCG19,OUT045,3773.609
FDZ07,OUT046,1006.5696
FDF08,OUT027,2487.0774
FDO04,OUT013,903.3859
FDK41,OUT018,1190.1309
FDP15,OUT049,4109.7837
NCD43,OUT018,1459.7816
NCP18,OUT013,2484.1885
FDZ51,OUT046,1517.6992
DRH13,OUT035,1699.5945
FDF38,OUT045,703.5634
NCI43,OUT045,815.43964
FDM38,OUT027,1618.8567
FDS03,OUT013,1044.4342
DRJ47,OUT017,2907.9368
FDT50,OUT010,333.8537
FDV02,OUT046,2891.83
NCG18,OUT017,1699.5945
FDW52,OUT046,2623.8193
FDS40,OUT035,708.02875
FDN31,OUT017,3166.7664
FDA37,OUT045,2053.2322
FDA15,OUT046,4054.3325
FDL39,OUT046,2994.9277
FDJ53,OUT045,2053.2322
FDX22,OUT013,3543.1262
NCZ42,OUT045,3889.8452
FDD56,OUT027,4695.5005
FDD40,OUT017,3169.2524
FDS50,OUT013,3794.2068
NCN14,OUT013,3081.5266
FDT15,OUT013,3147.3884
NCS18,OUT027,2657.558
NCO26,OUT010,376.06674
FDF58,OUT018,833.8978
NCB19,OUT013,1353.1588
FDH26,OUT017,2166.3376
DRB24,OUT027,3841.217
FDA49,OUT018,1189.154
FDB32,OUT045,1546.5797
FDI36,OUT017,3194.5251
NCA17,OUT010,365.6015
FDH22,OUT013,2053.2322
NCM26,OUT018,2159.636
FDT15,OUT027,5150.1016
FDB16,OUT018,1176.2563
NCP54,OUT027,3279.8137
FDJ36,OUT013,1675.7606
FDO28,OUT045,1984.6891
FDU09,OUT013,898.9296
FDF29,OUT017,2089.4958
FDY08,OUT013,2143.132
DRJ59,OUT018,516.5574
FDT23,OUT027,2228.4773
FDU15,OUT018,516.5574
FDT47,OUT013,1538.6638
FDI53,OUT019,480.0331
FDR59,OUT018,3665.5405
FDD53,OUT035,722.94104
FDY51,OUT017,3525.0068
FDT04,OUT049,702.48145
FDU51,OUT049,2861.2166
FDG14,OUT035,2491.1372
NCU06,OUT045,3899.68
DRG25,OUT046,3175.1472
DRH49,OUT035,1374.9954
FDN15,OUT035,2163.8284
FDL43,OUT018,1077.0017
NCT18,OUT049,3160.6406
NCB31,OUT013,3965.5066
FDK57,OUT035,1903.7646
FDY04,OUT019,447.81796
NCP54,OUT046,2070.118
FDF41,OUT013,3904.7107
FDM01,OUT045,1670.0284
FDW03,OUT045,1680.2169
FDF28,OUT045,2070.118
FDY37,OUT017,2179.3958
FDQ03,OUT017,3918.7493
FDP51,OUT027,3088.985
FDJ40,OUT017,1793.297
FDC32,OUT049,1526.4951
DRI49,OUT027,2228.4773
NCW54,OUT017,939.66815
FDF09,OUT017,708.02875
FDP45,OUT018,3582.2754
DRJ23,OUT018,2850.0708
FDS59,OUT017,1793.297
FDY08,OUT046,2127.5647
FDX16,OUT049,2480.555
FDY16,OUT018,2842.0806
FDK32,OUT035,2503.5664
FDQ22,OUT013,695.15283
NCC31,OUT018,2172.694
FDG58,OUT049,2480.555
DRF48,OUT013,3147.3884
DRH36,OUT049,1196.8832
NCR30,OUT035,1269.0513
FDB03,OUT019,580.46686
FDZ28,OUT027,3254.3264
FDR35,OUT017,3194.5251
DRD15,OUT027,6060.0107
FDJ33,OUT019,340.49356
FDA56,OUT010,400.57315
FDP56,OUT046,815.43964
NCT30,OUT046,816.0178
FDK15,OUT017,1619.064
FDH44,OUT018,2159.636
FDV01,OUT013,2454.2446
DRG03,OUT017,2478.2053
FDG50,OUT027,2445.8625
FDR16,OUT010,616.82996
FDZ60,OUT046,1675.7606
DRG03,OUT045,2458.8274
FDS56,OUT018,3703.4438
FDU33,OUT045,816.0178
DRD27,OUT035,1615.0449
FDW22,OUT046,3758.961
DRA24,OUT045,2585.1262
FDF38,OUT049,716.81555
FDX48,OUT013,2484.1885
FDS58,OUT018,2312.325
FDC32,OUT046,1513.2429
NCQ29,OUT045,4013.9768
DRK39,OUT018,1166.3431
NCS38,OUT017,1903.7646
DRO47,OUT013,1842.4618
DRG27,OUT027,1076.1401
FDC57,OUT027,5183.0503
FDS55,OUT046,2467.3027
NCJ06,OUT018,1704.989
FDO01,OUT019,154.65941
NCM55,OUT045,3147.3884
FDC52,OUT049,2488.9653
FDQ15,OUT045,1254.6139
NCT30,OUT027,1307.2957
NCR42,OUT027,1069.125
FDD28,OUT035,939.08997
FDQ34,OUT049,1689.0128
FDZ12,OUT027,3401.2424
DRE13,OUT019,317.90488
NCN07,OUT019,342.74042
FDM28,OUT035,3014.3057
FDI10,OUT017,2911.208
FDQ25,OUT013,2754.8726
FDA38,OUT010,641.2655
DRI13,OUT049,3526.4114
FDY20,OUT027,2487.0774
NCZ53,OUT035,3194.5251
NCM31,OUT013,2467.3027
DRB01,OUT017,3166.7664
DRF37,OUT046,4159.5366
NCF42,OUT049,2941.7126
FDF16,OUT018,2155.8083
FDB41,OUT013,794.6569
FDR34,OUT013,3939.352
FDR15,OUT018,2172.694
NCV42,OUT019,322.88992
FDW51,OUT035,3554.9739
FDU36,OUT017,1565.9573
FDX60,OUT049,1267.8661
FDY03,OUT035,1903.7646
FDW55,OUT045,4144.7554
FDT01,OUT010,569.20667
FDG58,OUT013,2467.3027
FDK21,OUT017,4052.873
NCS41,OUT019,524.9929
FDS10,OUT045,2929.066
NCT53,OUT046,2596.0605
FDJ28,OUT018,2875.3435
FDX44,OUT045,1365.531
FDT20,OUT018,531.46967
FDO44,OUT017,1788.8407
NCX17,OUT049,3668.962
FDY01,OUT017,1903.7646
FDJ12,OUT027,5564.8804
DRK35,OUT018,517.13556
FDD47,OUT019,389.81592
NCM53,OUT035,1695.1382
FDO45,OUT013,1357.6151
NCM42,OUT010,327.34622
FDE04,OUT046,2855.254
NCI30,OUT027,6298.595
FDZ19,OUT013,2891.83
FDW57,OUT013,2899.5835
FDA25,OUT013,1680.2169
FDT22,OUT046,970.4315
FDP51,OUT013,1884.3871
FDD48,OUT027,3009.821
FDY39,OUT035,3166.7664
FDO48,OUT010,566.51697
FDD23,OUT027,5134.772
DRN35,OUT027,1069.7031
FDT01,OUT035,3525.0068
FDC20,OUT010,158.52986
DRJ35,OUT035,1025.369
FDB32,OUT046,1517.6992
FDL24,OUT046,2924.0454
NCV42,OUT035,1866.2957
FDZ46,OUT046,1675.7606
FDC15,OUT013,2458.8274
FDD08,OUT019,52.930008
FDY50,OUT049,1398.2952
FDD36,OUT013,1901.2727
FDG57,OUT027,1361.8458
FDL21,OUT018,531.46967
FDN16,OUT027,2653.1016
FDJ09,OUT027,1219.7495
FDS01,OUT010,516.75397
FDV33,OUT017,4052.873
DRE12,OUT017,1903.7646
FDR07,OUT013,1360.144
FDP48,OUT010,524.9929
NCB55,OUT035,939.66815
FDQ08,OUT013,953.5269
FDR34,OUT035,3978.9585
FDO33,OUT046,1842.4618
FDP13,OUT045,704.1416
FDX12,OUT049,3865.1592
NCT06,OUT049,2768.1248
FDR16,OUT019,620.4537
FDE36,OUT046,2599.684
FDZ36,OUT049,3132.3804
FDV13,OUT045,1374.4097
NCZ17,OUT035,708.60693
FDU56,OUT045,3210.393
FDM09,OUT035,2911.208
FDV02,OUT017,2911.208
FDS34,OUT018,1622.0265
FDA11,OUT049,1559.8319
FDP09,OUT017,3557.46
FDB29,OUT027,2992.9353
FDT19,OUT017,2943.4233
DRH15,OUT017,732.59955
FDY38,OUT046,3848.5886
FDF14,OUT027,3841.217
FDN48,OUT010,313.44858
FDQ12,OUT013,3876.3474
NCJ43,OUT045,2899.9102
FDE17,OUT019,365.6015
FDB05,OUT035,4067.5232
FDH10,OUT045,2814.369
NCR06,OUT017,722.94104
FDU32,OUT018,1786.5898
FDD56,OUT049,2905.0823
FDO36,OUT018,2710.6555
FDH16,OUT010,313.44858
FDX10,OUT018,536.90424
FDZ37,OUT017,1393.7872
FDU31,OUT010,596.9655
DRC49,OUT049,2156.3843
FDL15,OUT045,2471.7593
FDN32,OUT019,615.7563
DRH59,OUT027,2091.49
NCU29,OUT049,2497.4407
FDR37,OUT019,552.7518
FDS14,OUT018,2284.5662
FDU02,OUT027,6060.0107
FDJ08,OUT035,3166.7664
NCZ06,OUT045,3870.221
FDO31,OUT049,1272.3224
FDH31,OUT018,1459.7816
FDS58,OUT017,2643.1973
NCA53,OUT027,1306.7175
FDF50,OUT046,3151.012
NCW42,OUT049,3651.9785
NCQ17,OUT045,2467.3027
FDK51,OUT018,3598.0686
NCW41,OUT010,442.17657
NCR29,OUT017,934.63367
FDB08,OUT019,409.96143
FDA40,OUT027,2334.938
FDL14,OUT018,2312.325
FDB47,OUT046,3515.3674
FDO03,OUT035,3915.9539
DRK13,OUT019,524.9929
FDX13,OUT010,673.7241
FDF52,OUT046,3147.3884
FDT11,OUT013,3151.012
FDB08,OUT013,2599.684
FDQ28,OUT018,2172.694
FDD29,OUT045,4013.2666
NCQ29,OUT027,6071.224
NCO02,OUT013,1044.4342
FDR56,OUT010,524.9929
NCM54,OUT049,2070.941
FDP51,OUT035,1903.7646
FDT38,OUT013,1344.6835
FDZ20,OUT018,3737.8896
FDJ53,OUT013,2053.2322
FDX13,OUT049,4045.5315
FDP58,OUT035,3770.8086
NCK31,OUT019,162.55943
FDA35,OUT018,1769.7042
FDV37,OUT018,2847.5847
NCO07,OUT027,5534.9136
FDA20,OUT045,3147.3884
FDZ59,OUT035,2742.0352
NCY17,OUT017,741.0749
FDQ28,OUT035,2486.6807
FDV35,OUT017,2473.6226
FDQ36,OUT013,675.78424
FDD34,OUT018,2312.325
FDK51,OUT045,3960.712
FDV31,OUT035,2911.208
FDR04,OUT035,1565.9573
FDR14,OUT049,925.0673
DRC36,OUT010,443.48447
FDE39,OUT019,332.0182
FDP57,OUT049,1689.0128
FDE57,OUT046,2160.0178
NCN18,OUT046,1842.4618
NCQ05,OUT018,2172.694
FDW47,OUT035,2008.523
FDV46,OUT035,2163.8284
NCP29,OUT045,1065.7952
FDE09,OUT018,1553.4841
NCU06,OUT027,6111.1016
FDT19,OUT010,443.48447
DRF15,OUT017,2482.033
DRI51,OUT013,2742.4434
NCX54,OUT013,1680.2169
DRE01,OUT013,3904.7107
NCB07,OUT045,3053.7678
FDU50,OUT035,1895.2893
FDG40,OUT035,708.02875
FDW10,OUT018,2434.8132
FDX51,OUT013,3175.1472
NCP17,OUT045,1065.217
FDP21,OUT035,3194.5251
FDL04,OUT045,1675.7606
FDV23,OUT013,2053.2322
FDF24,OUT046,1259.0702
FDH56,OUT027,3047.4854
FDB51,OUT049,1010.7682
FDI58,OUT027,2528.448
FDR20,OUT013,799.1132
FDC51,OUT018,1778.1145
FDB16,OUT027,2330.9192
FDE40,OUT049,1011.3464
NCM17,OUT035,723.5192
FDU56,OUT035,3257.5298
FDS32,OUT019,359.52118
FDX02,OUT049,3744.4543
FDT39,OUT027,3592.3384
FDE35,OUT017,939.08997
NCI42,OUT019,519.9123
DRL23,OUT046,1680.2169
FDA10,OUT046,2040.174
FDA11,OUT013,1538.6638
NCM06,OUT046,2467.3027
NCT05,OUT035,4052.873
NCQ02,OUT010,552.7518
NCY06,OUT049,2140.817
FDY56,OUT035,3770.8086
FDL02,OUT035,1695.1382
NCI06,OUT035,2918.9614
FDQ14,OUT045,2458.8274
FDQ12,OUT017,3915.9539
FDP36,OUT046,816.0178
FDK21,OUT027,6070.514
FDO40,OUT045,2484.1885
NCK54,OUT019,392.95236
FDY09,OUT018,2652.1174
NCW30,OUT049,3736.6135
NCC55,OUT027,1069.125
FDE58,OUT018,1663.9518
FDR39,OUT013,3053.7678
FDU28,OUT049,3067.02
FDH08,OUT017,3915.9539
FDG35,OUT045,2711.288
FDG22,OUT049,701.90326
FDC34,OUT035,2610.982
FDP15,OUT018,3665.5405
FDK34,OUT010,635.3944
FDU45,OUT035,1920.6503
FDQ04,OUT027,1084.6155
FDX22,OUT018,3188.2307
FDB45,OUT017,1525.531
NCH43,OUT027,5495.241
DRE60,OUT046,3731.2021
FDD17,OUT027,6118.3237
NCM54,OUT017,2077.0667
NCH55,OUT013,2070.118
NCT06,OUT017,2643.1973
FDA48,OUT027,5730.0044
FDY58,OUT027,6087.7695
FDO25,OUT045,3515.3674
FDN50,OUT045,1526.5779
FDH35,OUT035,2603.2542
FDK09,OUT045,3848.5886
FDO16,OUT013,1347.7019
FDW11,OUT045,1065.217
FDU47,OUT027,3418.1282
NCQ42,OUT010,340.49356
FDK55,OUT027,2436.984
FDN08,OUT049,1897.6393
FDT57,OUT045,3906.9016
FDJ12,OUT018,3188.2307
DRL59,OUT017,931.9438
NCN53,OUT046,688.6511
FDO51,OUT010,67.84234
FDK56,OUT017,3166.7664
FDY12,OUT035,932.522
FDU15,OUT035,708.02875
FDQ19,OUT046,3953.6013
DRF15,OUT045,2462.655
DRE25,OUT019,313.44858
FDK57,OUT018,1663.9518
FDD33,OUT010,604.5316
FDR34,OUT027,6150.774
FDU04,OUT045,2070.118
FDE35,OUT019,166.62491
NCD31,OUT035,2643.1973
FDJ56,OUT035,1619.064
NCU53,OUT046,2596.0605
FDD39,OUT035,3525.0068
NCU17,OUT019,322.88992
FDJ20,OUT046,2040.174
NCW41,OUT018,2312.325
FDL52,OUT035,708.02875
FDS39,OUT035,2179.3958
DRJ47,OUT045,2857.5935
FDP13,OUT010,67.84234
DRK39,OUT010,295.06003
FDF28,OUT010,340.49356
FDB09,OUT045,2053.2322
FDM51,OUT046,1604.1427
DRM49,OUT018,569.3722
DRF23,OUT013,2904.546
DRH01,OUT035,2911.208
FDH12,OUT027,2653.1016
FDA28,OUT019,340.49356
FDW37,OUT018,1265.1704
FDF02,OUT046,1675.7606
DRL37,OUT046,699.1071
NCF43,OUT046,2143.132
FDH08,OUT010,621.9007
FDR34,OUT019,695.295
NCK19,OUT049,3160.6406
NCD55,OUT018,531.46967
FDT27,OUT049,3861.8408
FDQ57,OUT045,2484.1885
FDA47,OUT035,2610.982
DRG15,OUT027,1808.6862
FDE05,OUT018,2172.694
FDN46,OUT046,1675.7606
FDX27,OUT027,2570.0618
FDT51,OUT045,1773.9194
FDU33,OUT013,708.2522
FDJ16,OUT027,1723.7091
FDD20,OUT019,357.37918
FDT36,OUT049,702.48145
DRF15,OUT027,3819.6836
FDN52,OUT010,313.44858
FDC22,OUT027,5282.69
FDX15,OUT045,2591.604
FDT13,OUT013,3175.1472
FDU04,OUT017,2089.4958
FDU31,OUT019,569.20667
FDW59,OUT027,2339.3945
NCO29,OUT046,2623.8193
FDL15,OUT035,2491.1372
FDI41,OUT049,2467.4968
FDQ48,OUT049,1617.3949
DRI39,OUT013,890.4543
FDI08,OUT013,4036.5588
FDC21,OUT049,1787.1716
FDF58,OUT035,1025.369
FDS08,OUT010,451.23773
FDE47,OUT045,2070.118
NCP18,OUT019,370.0578
NCR41,OUT013,1538.6638
FDA27,OUT013,3883.9915
FDA43,OUT035,3166.7664
FDA49,OUT045,1369.9534
NCE55,OUT018,2652.1174
DRM49,OUT027,1279.0353
FDF22,OUT027,5507.155
FDQ15,OUT018,1093.5833
NCS54,OUT017,2943.4233
NCY05,OUT013,675.78424
FDR45,OUT046,3932.4695
FDK57,OUT049,2066.4844
FDF41,OUT010,684.114
FDV21,OUT046,2070.118
FDD51,OUT046,807.5425
FDF33,OUT046,1812.1656
FDA38,OUT046,3866.5818
FDR56,OUT045,3147.3884
NCN41,OUT017,2072.61
FDC60,OUT027,2306.6777
FDB47,OUT045,3515.3674
DRH01,OUT013,2891.83
FDW08,OUT046,1675.7606
FDF38,OUT027,1084.0374
FDY32,OUT017,2610.982
FDG34,OUT049,1787.1716
FDG47,OUT019,721.37915
NCF18,OUT035,3141.4937
FDL39,OUT019,497.8644
NCH55,OUT035,2089.4958
DRJ35,OUT049,1019.2435
FDS44,OUT035,3965.449
DRE01,OUT018,3493.488
FDY39,OUT013,3147.3884
FDY32,OUT018,2299.8782
FDR33,OUT027,2926.3945
NCP50,OUT049,1272.3224
FDZ47,OUT018,1379.2511
FDU57,OUT049,2480.555
FDY44,OUT013,3175.1472
DRH59,OUT018,1007.08075
FDB03,OUT027,5982.948
FDY46,OUT045,3053.7678
FDM39,OUT045,2899.5835
FDY36,OUT035,1203.0085
NCM55,OUT035,3166.7664
FDJ50,OUT010,173.26334
DRL60,OUT013,2484.1885
NCJ54,OUT049,3849.9275
FDX59,OUT017,703.57245
FDI07,OUT013,3255.3616
DRF51,OUT010,59.36699
FDM14,OUT017,1793.297
FDP21,OUT045,3175.1472
FDE40,OUT035,1076.6974
FDE05,OUT035,2503.5664
FDM13,OUT027,3284.7163
FDC34,OUT027,4142.356
NCI55,OUT018,1773.5319
NCE43,OUT018,2467.201
FDW58,OUT018,1459.7816
FDG60,OUT045,3785.5222
FDV31,OUT017,2853.354
FDR47,OUT013,3092.461
FDM60,OUT019,67.84234
NCF06,OUT018,3320.6304
NCN26,OUT027,3009.821
FDQ59,OUT049,1374.3269
FDF09,OUT046,688.6511
NCS06,OUT017,3857.1157
FDT44,OUT046,1884.3871
FDI19,OUT017,3944.3171
FDT22,OUT017,1025.9471
NCF54,OUT027,4663.8423
DRG25,OUT045,3175.1472
FDB59,OUT017,3169.2524
FDQ37,OUT017,3450.2407
FDP56,OUT035,834.81726
FDW44,OUT035,2943.4233
FDJ26,OUT010,569.20667
FDU43,OUT018,3409.2559
FDW33,OUT045,1675.7606
NCX53,OUT027,3405.07
FDN56,OUT010,365.6015
DRF15,OUT049,2475.9072
FDO33,OUT017,1903.7646
FDZ39,OUT010,327.34622
NCJ19,OUT017,939.66815
FDU01,OUT035,3169.2524
FDT12,OUT035,3770.8086
NCM18,OUT018,834.476
FDP19,OUT017,2072.61
NCR42,OUT049,701.90326
FDN10,OUT046,1888.8434
FDG44,OUT017,939.66815
FDQ10,OUT046,2924.0454
DRH13,OUT049,1693.4691
FDT52,OUT013,3904.7107
FDM56,OUT045,1769.4631
NCO43,OUT010,322.88992
NCV29,OUT035,2946.7202
NCF06,OUT013,3936.7717
FDO50,OUT035,1445.5786
FDT59,OUT013,3876.3474
FDX40,OUT027,1069.7031
FDE50,OUT017,3169.2524
FDX51,OUT017,3194.5251
NCD30,OUT018,1383.7074
FDK15,OUT013,1675.7606
FDL12,OUT045,1006.5696
FDK46,OUT017,4098.7485
DRH49,OUT010,307.9917
FDQ57,OUT046,2484.1885
FDY59,OUT017,1537.0768
FDO09,OUT018,3602.7542
NCG30,OUT035,2059.5518
FDM09,OUT017,2742.0352
NCN17,OUT027,2653.1016
NCS42,OUT013,1409.4065
FDD02,OUT019,376.06674
FDE34,OUT013,3147.3884
FDU38,OUT045,3147.3884
FDB33,OUT046,2623.8193
NCJ29,OUT017,1384.9086
FDZ27,OUT035,826.3419
FDI40,OUT013,1599.6864
FDG22,OUT013,680.24054
FDT51,OUT017,1793.297
FDF20,OUT018,2875.3435
FDV50,OUT035,2064.1348
FDT02,OUT049,693.4279
DRC49,OUT017,2486.6807
FDF26,OUT049,2485.0115
FDV52,OUT035,1920.6503
FDX59,OUT049,701.90326
FDV25,OUT035,3770.8086
FDW23,OUT027,1056.3551
FDE53,OUT018,1459.7816
FDA19,OUT017,2146.9426
FDH22,OUT046,2053.2322
NCO41,OUT013,1538.6638
FDX12,OUT017,3959.8613
FDF17,OUT013,3147.3884
FDS11,OUT045,3731.2021
FDR51,OUT035,2486.6807
FDT49,OUT010,322.88992
FDC56,OUT013,1984.6891
FDR13,OUT027,3009.821
FDQ60,OUT035,2072.61
FDN38,OUT049,3989.964
NCL29,OUT013,2591.604
FDO13,OUT027,4142.356
FDE26,OUT018,2175.577
FDA31,OUT010,443.48447
FDX14,OUT035,1260.5759
FDA34,OUT045,2924.0454
FDF26,OUT013,2471.7593
FDE38,OUT045,2727.1138
DRI11,OUT046,1901.2727
FDQ60,OUT027,2910.2615
FDL21,OUT027,1084.0374
DRC12,OUT027,5226.1035
FDC47,OUT046,3848.5886
FDE57,OUT045,2144.4504
FDT14,OUT045,2044.7568
NCZ53,OUT046,3175.1472
FDE28,OUT018,3423.743
FDR19,OUT035,2486.6807
NCF54,OUT019,443.48447
FDZ08,OUT046,1254.6139
NCJ05,OUT018,2147.2068
FDF59,OUT046,2053.2322
NCO05,OUT035,1623.5203
FDW24,OUT018,643.3459
NCX42,OUT018,2455.5125
NCA53,OUT035,834.81726
FDI45,OUT019,451.23773
FDG46,OUT046,1846.9181
FDM20,OUT010,656.52625
FDW11,OUT010,166.62491
FDX08,OUT035,2968.2524
NCK17,OUT035,722.94104
FDK32,OUT018,2160.265
NCA42,OUT035,2643.1973
DRI01,OUT035,2943.4233
NCL55,OUT049,4026.5188
DRE25,OUT018,1332.4436
FDD14,OUT017,3141.4937
FDB10,OUT046,3879.1428
DRN11,OUT035,2486.6807
FDP38,OUT018,652.22455
NCA30,OUT017,3141.4937
FDT15,OUT017,3166.7664
NCP55,OUT018,747.6188
FDF12,OUT035,2486.6807
FDM21,OUT018,3640.2678
FDX56,OUT035,3617.9785
FDF10,OUT017,2486.6807
FDT32,OUT045,3053.7678
FDM51,OUT018,1459.7816
NCR50,OUT018,2159.636
FDI19,OUT049,3917.963
FDX21,OUT017,1695.1382
FDR31,OUT035,2491.1372
FDY02,OUT013,4216.6816
NCA29,OUT045,2924.0454
NCX17,OUT046,3625.1555
FDM12,OUT045,3147.3884
FDI53,OUT027,4142.356
NCU30,OUT049,2584.676
FDC56,OUT027,3231.9204
